bridge_name,sensor_id,sensor_type,device_health,availability,project_score,dominant_issue,missing_ratio,stuck_ratio,drift_ratio,spike_ratio
子沙大桥_20251201_20260318,ZS-0-1L-LX-2,beamPierRelativeDisplacement,90.830,72.366,85.291,known_system_gap,0.2924,0.0008,0.0000,0.0016
子沙大桥_20251201_20260318,ZS-0-1L-WSD-1,temperature,95.934,72.257,88.831,known_system_gap,0.2695,0.0002,0.0026,0.0000
子沙大桥_20251201_20260318,ZS-0-1L-WSD-1,humidity,96.652,72.257,89.333,known_system_gap,0.2684,0.0002,0.0000,0.0000
子沙大桥_20251201_20260318,ZS-0-1D-QJ-1,temperature,97.541,72.248,89.953,known_system_gap,0.2621,0.0002,0.0029,0.0000
子沙大桥_20251201_20260318,ZS-0-0D-QJ-1,temperature,97.725,72.286,90.093,known_system_gap,0.2612,0.0002,0.0025,0.0001
子沙大桥_20251201_20260318,ZS-0-1L-YB-1,temperature,97.285,76.994,91.198,known_system_gap,0.2151,0.0008,0.0049,0.0043
子沙大桥_20251201_20260318,ZS-0-1L-YB-2,temperature,97.376,77.013,91.267,known_system_gap,0.2152,0.0001,0.0049,0.0045
子沙大桥_20251201_20260318,ZS-0-1L-YB-1,frequency,98.722,76.994,92.204,known_system_gap,0.2151,0.0042,0.0000,0.0002
子沙大桥_20251201_20260318,ZS-0-1L-YB-2,frequency,99.603,77.013,92.826,known_system_gap,0.2152,0.0001,0.0000,0.0004
新榄核大桥_20251201_20260318,XLH-2-2L-LX-2,measureDisplacement,13.846,83.086,34.618,drift,0.2380,0.0001,0.2876,0.0607
新榄核大桥_20251201_20260318,XLH-2-2L-LX-1,measureDisplacement,29.756,83.115,45.764,drift,0.2377,0.0002,0.1341,0.0986
新榄核大桥_20251201_20260318,XLH-1-1L-LX-2,measureDisplacement,31.079,83.122,46.692,known_system_gap,0.2356,0.0002,0.1111,0.0902
新榄核大桥_20251201_20260318,XLH-2-3D-QJ-1,yAxisAngle,42.140,83.090,54.425,drift,0.1667,0.0000,0.2838,0.0062
新榄核大桥_20251201_20260318,XLH-1-1L-LX-1,measureDisplacement,49.841,83.088,59.815,drift,0.2370,0.0001,0.1839,0.0006
新榄核大桥_20251201_20260318,XLH-1-1D-QJ-1,yAxisAngle,60.035,83.090,66.952,drift,0.1661,0.0001,0.1955,0.0094
新榄核大桥_20251201_20260318,XLH-2-2L-YB-2,strain,73.784,83.069,76.569,device_gap,0.2755,0.0019,0.0000,0.0017
新榄核大桥_20251201_20260318,XLH-1-1L-YB-2,strain,74.256,83.069,76.900,device_gap,0.2762,0.0009,0.0000,0.0000
新榄核大桥_20251201_20260318,XLH-1-1L-YB-1,strain,74.380,83.069,76.987,device_gap,0.2756,0.0007,0.0000,0.0002
新榄核大桥_20251201_20260318,XLH-2-2L-YB-1,strain,74.557,83.069,77.111,device_gap,0.2753,0.0004,0.0000,0.0000
新榄核大桥_20251201_20260318,XLH-2-2L-LX-2,beamPierRelativeDisplacement,84.344,83.097,83.970,known_system_gap,0.1999,0.0001,0.0268,0.0055
新榄核大桥_20251201_20260318,XLH-1-1L-LX-1,beamPierRelativeDisplacement,87.860,83.120,86.438,known_system_gap,0.2049,0.0001,0.0010,0.0060
新榄核大桥_20251201_20260318,XLH-1-1L-LX-2,beamPierRelativeDisplacement,88.852,83.122,87.133,known_system_gap,0.1987,0.0001,0.0026,0.0078
新榄核大桥_20251201_20260318,XLH-2-2L-LX-1,beamPierRelativeDisplacement,89.007,83.200,87.265,known_system_gap,0.1976,0.0001,0.0012,0.0091
新榄核大桥_20251201_20260318,XLH-2-3D-QJ-1,xAxisAngle,89.570,83.090,87.626,known_system_gap,0.1667,0.0000,0.0400,0.0086
新榄核大桥_20251201_20260318,XLH-1-1D-QJ-1,xAxisAngle,95.408,83.090,91.712,known_system_gap,0.1661,0.0002,0.0000,0.0135
新榄核大桥_20251201_20260318,XLH-1-1L-YB-1,frequency,95.428,83.069,91.720,known_system_gap,0.1628,0.0000,0.0001,0.0134
新榄核大桥_20251201_20260318,XLH-2-3D-QJ-1,temperature,95.617,83.090,91.859,known_system_gap,0.1667,0.0000,0.0161,0.0000
新榄核大桥_20251201_20260318,XLH-1-1D-QJ-1,temperature,95.785,83.090,91.976,known_system_gap,0.1661,0.0000,0.0159,0.0000
新榄核大桥_20251201_20260318,XLH-1-0D-QJ-1,temperature,96.214,83.101,92.280,known_system_gap,0.1657,0.0000,0.0140,0.0000
新榄核大桥_20251201_20260318,XLH-1-3L-WSD-1,temperature,96.324,83.111,92.360,known_system_gap,0.1627,0.0000,0.0167,0.0002
新榄核大桥_20251201_20260318,XLH-2-2L-YB-2,frequency,97.714,83.069,93.321,known_system_gap,0.1628,0.0000,0.0000,0.0058
新榄核大桥_20251201_20260318,XLH-1-1L-YB-1,temperature,97.801,83.069,93.381,known_system_gap,0.1628,0.0000,0.0023,0.0018
新榄核大桥_20251201_20260318,XLH-1-1L-YB-2,temperature,97.837,83.090,93.413,known_system_gap,0.1627,0.0005,0.0023,0.0005
新榄核大桥_20251201_20260318,XLH-2-2L-YB-2,temperature,97.886,83.069,93.441,known_system_gap,0.1628,0.0000,0.0024,0.0014
新榄核大桥_20251201_20260318,XLH-1-0D-QJ-1,yAxisAngle,97.908,83.101,93.465,known_system_gap,0.1657,0.0001,0.0043,0.0002
新榄核大桥_20251201_20260318,XLH-2-2L-YB-1,temperature,97.962,83.069,93.494,known_system_gap,0.1627,0.0000,0.0028,0.0003
新榄核大桥_20251201_20260318,XLH-1-0D-QJ-1,xAxisAngle,98.074,83.101,93.582,known_system_gap,0.1657,0.0000,0.0021,0.0021
新榄核大桥_20251201_20260318,XLH-1-3L-WSD-1,humidity,98.478,83.090,93.862,known_system_gap,0.1668,0.0001,0.0000,0.0000
新榄核大桥_20251201_20260318,XLH-1-1L-YB-2,frequency,99.396,83.090,94.504,known_system_gap,0.1627,0.0000,0.0000,0.0000
新榄核大桥_20251201_20260318,XLH-2-2L-YB-1,frequency,99.435,83.069,94.525,known_system_gap,0.1627,0.0000,0.0000,0.0000
新浅海大桥_20251201_20260318,XQH-1-1L-LX-2,measureDisplacement,0.287,68.268,20.681,drift,0.4115,0.0002,0.2177,0.0695
新浅海大桥_20251201_20260318,XQH-1-1L-LX-1,measureDisplacement,12.653,68.321,29.354,drift,0.4119,0.0002,0.2392,0.0370
新浅海大桥_20251201_20260318,XQH-1-1D-QJ-1,yAxisAngle,23.061,68.217,36.608,drift,0.3448,0.0001,0.3384,0.0113
新浅海大桥_20251201_20260318,XQH-1-1L-YB-1,frequency,28.170,68.217,40.184,drift,0.2933,0.0003,0.3497,0.0138
新浅海大桥_20251201_20260318,XQH-2-3D-QJ-1,yAxisAngle,33.254,68.227,43.746,drift,0.3442,0.0004,0.2768,0.0177
新浅海大桥_20251201_20260318,XQH-1-1D-QJ-1,xAxisAngle,33.445,68.217,43.876,drift,0.3448,0.0001,0.2850,0.0109
新浅海大桥_20251201_20260318,XQH-1-1L-YB-2,frequency,51.846,68.217,56.757,drift,0.2934,0.0000,0.2090,0.0288
新浅海大桥_20251201_20260318,XQH-2-3D-QJ-1,xAxisAngle,52.858,68.227,57.469,drift,0.3442,0.0005,0.1770,0.0130
新浅海大桥_20251201_20260318,XQH-2-2L-LX-1,measureDisplacement,71.937,68.254,70.832,bridge_wide_gap,0.4122,0.0001,0.0012,0.0012
新浅海大桥_20251201_20260318,XQH-2-2L-LX-1,beamPierRelativeDisplacement,73.840,68.275,72.170,bridge_wide_gap,0.3890,0.0004,0.0080,0.0150
新浅海大桥_20251201_20260318,XQH-2-2L-YB-1,strain,74.265,68.195,72.444,bridge_wide_gap,0.4032,0.0006,0.0000,0.0003
新浅海大桥_20251201_20260318,XQH-1-1L-YB-1,strain,74.267,68.195,72.445,bridge_wide_gap,0.4027,0.0016,0.0000,0.0001
新浅海大桥_20251201_20260318,XQH-1-1L-YB-2,strain,74.519,68.195,72.622,bridge_wide_gap,0.4030,0.0003,0.0000,0.0000
新浅海大桥_20251201_20260318,XQH-2-2L-YB-2,strain,74.635,68.195,72.703,bridge_wide_gap,0.4022,0.0003,0.0000,0.0001
新浅海大桥_20251201_20260318,XQH-1-1L-LX-2,beamPierRelativeDisplacement,74.686,68.257,72.757,bridge_wide_gap,0.3904,0.0003,0.0043,0.0046
新浅海大桥_20251201_20260318,XQH-1-1L-LX-1,beamPierRelativeDisplacement,80.043,68.332,76.529,bridge_wide_gap,0.3516,0.0001,0.0056,0.0236
新浅海大桥_20251201_20260318,XQH-1-3L-WSD-1,temperature,83.852,68.227,79.165,bridge_wide_gap,0.3455,0.0001,0.0183,0.0000
新浅海大桥_20251201_20260318,XQH-1-1D-QJ-1,temperature,84.186,68.217,79.395,bridge_wide_gap,0.3448,0.0000,0.0171,0.0006
新浅海大桥_20251201_20260318,XQH-1-0D-QJ-1,temperature,84.945,68.259,79.939,bridge_wide_gap,0.3432,0.0004,0.0136,0.0010
新浅海大桥_20251201_20260318,XQH-2-3D-QJ-1,temperature,84.984,68.227,79.957,bridge_wide_gap,0.3442,0.0003,0.0134,0.0001
新浅海大桥_20251201_20260318,XQH-1-0D-QJ-1,yAxisAngle,86.785,68.259,81.227,bridge_wide_gap,0.3432,0.0002,0.0042,0.0004
新浅海大桥_20251201_20260318,XQH-1-0D-QJ-1,xAxisAngle,87.123,68.259,81.464,bridge_wide_gap,0.3432,0.0001,0.0027,0.0000
新浅海大桥_20251201_20260318,XQH-1-3L-WSD-1,humidity,87.308,68.238,81.587,bridge_wide_gap,0.3446,0.0002,0.0000,0.0000
新浅海大桥_20251201_20260318,XQH-2-2L-YB-2,frequency,95.077,68.206,87.015,bridge_wide_gap,0.2996,0.0002,0.0003,0.0059
新浅海大桥_20251201_20260318,XQH-2-2L-YB-2,temperature,95.720,68.206,87.466,bridge_wide_gap,0.2996,0.0012,0.0018,0.0013
新浅海大桥_20251201_20260318,XQH-2-2L-YB-1,temperature,95.723,68.206,87.468,bridge_wide_gap,0.3003,0.0001,0.0020,0.0012
新浅海大桥_20251201_20260318,XQH-2-2L-YB-1,frequency,95.924,68.206,87.608,bridge_wide_gap,0.3003,0.0002,0.0000,0.0024
新浅海大桥_20251201_20260318,XQH-1-1L-YB-2,temperature,97.033,68.217,88.388,bridge_wide_gap,0.2934,0.0006,0.0027,0.0004
新浅海大桥_20251201_20260318,XQH-1-1L-YB-1,temperature,97.197,68.217,88.503,bridge_wide_gap,0.2933,0.0001,0.0026,0.0005
榄核桥_20251201_20260318,LH-0-1L-YB-1,frequency,11.377,82.923,32.841,drift,0.1650,0.0000,0.4513,0.0184
榄核桥_20251201_20260318,LH-0-1L-LX-3,measureDisplacement,19.038,82.747,38.151,drift,0.2368,0.0001,0.2819,0.0269
榄核桥_20251201_20260318,LH-0-1L-LX-4,measureDisplacement,25.929,82.749,42.975,step_change,0.2373,0.0002,0.1163,0.1058
榄核桥_20251201_20260318,LH-0-1L-LX-2,measureDisplacement,32.548,82.756,47.610,spike,0.2374,0.0001,0.0681,0.1322
榄核桥_20251201_20260318,LH-0-0D-QJ-1,xAxisAngle,32.792,82.710,47.767,drift,0.1752,0.0001,0.3364,0.0121
榄核桥_20251201_20260318,LH-0-1L-YB-2,frequency,34.513,82.912,49.033,drift,0.1634,0.0000,0.3378,0.0141
榄核桥_20251201_20260318,LH-0-1D-QJ-1,xAxisAngle,41.648,82.721,53.970,drift,0.1728,0.0001,0.2879,0.0140
榄核桥_20251201_20260318,LH-0-1L-LX-1,measureDisplacement,45.653,82.774,56.789,drift,0.2354,0.0001,0.1963,0.0142
榄核桥_20251201_20260318,LH-0-1D-QJ-1,yAxisAngle,51.053,82.721,60.553,step_change,0.1728,0.0003,0.0001,0.0031
榄核桥_20251201_20260318,LH-0-1L-YB-1,strain,75.848,82.700,77.903,known_system_gap,0.2661,0.0002,0.0010,0.0094
榄核桥_20251201_20260318,LH-0-1L-LX-3,beamPierRelativeDisplacement,75.999,82.822,78.046,known_system_gap,0.2049,0.0001,0.0461,0.0349
榄核桥_20251201_20260318,LH-0-1L-YB-2,strain,77.332,82.700,78.943,known_system_gap,0.2639,0.0003,0.0000,0.0030
榄核桥_20251201_20260318,LH-0-1L-LX-4,beamPierRelativeDisplacement,87.277,82.802,85.934,known_system_gap,0.2095,0.0002,0.0019,0.0081
榄核桥_20251201_20260318,LH-0-1L-LX-1,beamPierRelativeDisplacement,87.803,82.827,86.310,known_system_gap,0.2036,0.0001,0.0051,0.0093
榄核桥_20251201_20260318,LH-0-1L-LX-2,beamPierRelativeDisplacement,88.754,82.788,86.964,known_system_gap,0.2045,0.0002,0.0001,0.0063
榄核桥_20251201_20260318,LH-0-0D-QJ-1,yAxisAngle,89.564,82.710,87.508,known_system_gap,0.1752,0.0002,0.0078,0.0250
榄核桥_20251201_20260318,LH-0-0D-QJ-1,temperature,96.729,82.710,92.524,known_system_gap,0.1752,0.0002,0.0032,0.0000
榄核桥_20251201_20260318,LH-0-1D-QJ-1,temperature,97.322,82.721,92.941,known_system_gap,0.1728,0.0002,0.0025,0.0002
榄核桥_20251201_20260318,LH-0-1L-WSD-1,temperature,97.584,82.795,93.148,known_system_gap,0.1717,0.0000,0.0020,0.0000
榄核桥_20251201_20260318,LH-0-1L-YB-1,temperature,97.819,82.923,93.350,known_system_gap,0.1650,0.0000,0.0019,0.0013
榄核桥_20251201_20260318,LH-0-1L-WSD-1,humidity,98.068,82.774,93.480,known_system_gap,0.1713,0.0000,0.0000,0.0000
榄核桥_20251201_20260318,LH-0-1L-YB-2,temperature,98.129,82.912,93.564,known_system_gap,0.1634,0.0000,0.0025,0.0009
民生桥_20251201_20260318,MS-0-0D-QJ-1,xAxisAngle,26.121,82.690,43.092,drift,0.1748,0.0000,0.3941,0.0026
民生桥_20251201_20260318,MS-0-1L-LX-3,measureDisplacement,28.597,82.632,44.808,step_change,0.2395,0.0002,0.0106,0.0311
民生桥_20251201_20260318,MS-0-1L-LX-3,beamPierRelativeDisplacement,41.342,82.664,53.738,step_change,0.1988,0.0001,0.0302,0.1003
民生桥_20251201_20260318,MS-0-0D-QJ-1,yAxisAngle,42.312,82.690,54.425,drift,0.1748,0.0001,0.2710,0.0038
民生桥_20251201_20260318,MS-0-1D-QJ-1,xAxisAngle,45.233,82.506,56.415,drift,0.1782,0.0001,0.2870,0.0015
民生桥_20251201_20260318,MS-0-1L-LX-1,measureDisplacement,45.943,82.651,56.956,step_change,0.2399,0.0002,0.0147,0.0933
民生桥_20251201_20260318,MS-0-1L-LX-1,beamPierRelativeDisplacement,46.288,82.685,57.207,step_change,0.2082,0.0001,0.0230,0.0936
民生桥_20251201_20260318,MS-0-1L-WSD-1,temperature,51.907,82.538,61.097,step_change,0.1767,0.0037,0.0000,0.0080
民生桥_20251201_20260318,MS-0-1D-QJ-1,yAxisAngle,66.854,82.506,71.549,drift,0.1782,0.0001,0.1607,0.0052
民生桥_20251201_20260318,MS-0-1L-YB-1,strain,77.992,82.506,79.346,known_system_gap,0.2655,0.0001,0.0000,0.0000
民生桥_20251201_20260318,MS-0-1L-YB-2,strain,77.992,82.506,79.346,known_system_gap,0.2655,0.0001,0.0000,0.0000
民生桥_20251201_20260318,MS-0-1D-QJ-1,temperature,94.181,82.506,90.679,known_system_gap,0.1782,0.0000,0.0169,0.0000
民生桥_20251201_20260318,MS-0-0D-QJ-1,temperature,94.756,82.690,91.136,known_system_gap,0.1748,0.0000,0.0157,0.0000
民生桥_20251201_20260318,MS-0-1L-WSD-1,humidity,95.023,82.669,91.317,known_system_gap,0.1748,0.0108,0.0000,0.0000
民生桥_20251201_20260318,MS-0-1L-YB-1,frequency,98.271,82.570,93.561,known_system_gap,0.1658,0.0065,0.0000,0.0000
民生桥_20251201_20260318,MS-0-1L-YB-2,temperature,98.404,82.570,93.654,known_system_gap,0.1659,0.0000,0.0024,0.0005
民生桥_20251201_20260318,MS-0-1L-YB-1,temperature,98.430,82.570,93.672,known_system_gap,0.1658,0.0000,0.0022,0.0007
民生桥_20251201_20260318,MS-0-1L-YB-2,frequency,98.704,82.570,93.863,known_system_gap,0.1659,0.0000,0.0061,0.0000
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-1,frequency,0.000,82.874,24.862,device_gap,0.6248,0.0160,0.0034,0.0566
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-1,strain,0.000,82.874,24.862,device_gap,0.6611,0.0001,0.0103,0.0000
沥心沙大桥_20251201_20260318,LXS-1-3D-BB-2,deflection,0.000,82.874,24.862,stuck,0.2851,0.7149,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-1-2D-BB-1,deflection,0.000,82.883,24.865,stuck,0.2788,0.7212,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-2-1D-BB-1,deflection,0.000,82.883,24.865,stuck,0.2815,0.7185,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-2-3D-BB-2,deflection,0.000,82.892,24.867,stuck,0.2836,0.7164,0.0000,0.0000
沥心沙大桥_20251201_20260318,LXS-2-4D-LX-2,measureDisplacement,0.000,82.892,24.867,drift,0.2650,0.0001,0.3445,0.0392
沥心沙大桥_20251201_20260318,LXS-0-2D-QJ-1,xAxisAngle,0.000,82.901,24.870,device_gap,0.5004,0.0000,0.1592,0.0222
沥心沙大桥_20251201_20260318,LXS-0-2D-QJ-1,yAxisAngle,0.000,82.901,24.870,device_gap,0.5004,0.0001,0.0691,0.0465
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-2,frequency,0.000,83.339,25.002,step_change,0.2689,0.0100,0.0311,0.0525
沥心沙大桥_20251201_20260318,LXS-2-1D-BB-1,pressure,2.466,82.902,26.597,drift,0.1926,0.0001,0.4244,0.0285
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-2,frequency,6.100,83.339,29.272,step_change,0.2691,0.0152,0.0455,0.0345
沥心沙大桥_20251201_20260318,LXS-2-4D-LX-1,measureDisplacement,14.484,82.883,35.004,step_change,0.2666,0.0001,0.1067,0.1148
沥心沙大桥_20251201_20260318,LXS-2-3D-BB-2,pressure,15.691,82.956,35.870,drift,0.1939,0.0000,0.4162,0.0078
沥心沙大桥_20251201_20260318,LXS-2-1L-BB-1,pressure,18.060,82.893,37.510,drift,0.1941,0.0000,0.3735,0.0199
沥心沙大桥_20251201_20260318,LXS-0-2D-QJ-1,temperature,19.520,82.901,38.534,device_gap,0.5004,0.0000,0.0012,0.0223
沥心沙大桥_20251201_20260318,LXS-2-2L-BB-2,pressure,20.198,82.893,39.007,drift,0.1954,0.0001,0.3472,0.0267
沥心沙大桥_20251201_20260318,LXS-1-3D-BB-2,pressure,22.317,82.915,40.496,drift,0.1948,0.0001,0.3742,0.0116
沥心沙大桥_20251201_20260318,LXS-1-1D-LX-1,measureDisplacement,26.435,82.901,43.375,drift,0.2652,0.0002,0.1194,0.0867
沥心沙大桥_20251201_20260318,LXS-2-3L-BB-1,pressure,27.707,82.936,44.276,drift,0.1927,0.0001,0.2952,0.0343
沥心沙大桥_20251201_20260318,LXS-1-2D-BB-1,pressure,27.882,82.933,44.397,drift,0.1945,0.0001,0.3054,0.0292
沥心沙大桥_20251201_20260318,LXS-1-2L-BB-2,pressure,30.156,82.902,45.980,drift,0.2004,0.0003,0.3046,0.0224
沥心沙大桥_20251201_20260318,LXS-1-1L-BB-1,pressure,32.788,82.904,47.823,drift,0.2007,0.0001,0.2525,0.0448
沥心沙大桥_20251201_20260318,LXS-1-3L-BB-1,pressure,33.113,82.922,48.056,drift,0.1944,0.0000,0.2634,0.0338
沥心沙大桥_20251201_20260318,LXS-0-4D-QJ-1,xAxisAngle,37.184,82.895,50.897,drift,0.1975,0.0001,0.3021,0.0028
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-1,frequency,38.015,83.339,51.612,step_change,0.2689,0.0096,0.0006,0.0107
沥心沙大桥_20251201_20260318,LXS-0-3L-YB-1,frequency,42.944,83.339,55.063,known_system_gap,0.2688,0.0275,0.0162,0.0839
沥心沙大桥_20251201_20260318,LXS-0-4D-QJ-1,yAxisAngle,45.632,82.895,56.811,drift,0.1975,0.0002,0.2485,0.0082
沥心沙大桥_20251201_20260318,LXS-0-2L-YB-2,strain,45.716,82.883,56.866,device_gap,0.3749,0.0014,0.0126,0.0012
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-2,strain,48.984,82.883,59.154,device_gap,0.3756,0.0016,0.0004,0.0009
沥心沙大桥_20251201_20260318,LXS-0-3L-YB-1,strain,49.351,82.901,59.416,device_gap,0.3750,0.0008,0.0002,0.0012
沥心沙大桥_20251201_20260318,LXS-0-3L-YB-2,strain,50.933,82.892,60.521,device_gap,0.3770,0.0001,0.0067,0.0019
沥心沙大桥_20251201_20260318,LXS-0-1L-YB-1,strain,52.413,82.883,61.554,device_gap,0.3750,0.0005,0.0002,0.0038
沥心沙大桥_20251201_20260318,LXS-0-3D-QJ-1,yAxisAngle,55.440,82.885,63.674,drift,0.1976,0.0000,0.1999,0.0037
沥心沙大桥_20251201_20260318,LXS-0-1D-QJ-1,xAxisAngle,64.595,82.901,70.087,drift,0.1986,0.0000,0.1509,0.0012
沥心沙大桥_20251201_20260318,LXS-0-1D-QJ-1,yAxisAngle,66.395,82.901,71.347,drift,0.1986,0.0000,0.1295,0.0091
沥心沙大桥_20251201_20260318,LXS-1-3L-BB-1,deflection,68.681,82.883,72.942,known_system_gap,0.2803,0.0002,0.0143,0.0205
